datetime,GHI,DNI,Dew Point,Solar Generation (kW)
2020-10-13 16:30:00,4,0,12.3,0.0
2020-10-13 16:45:00,44,280,11.8,605.0642875101599
2020-10-13 17:00:00,17,138,11.8,296.9142626065251
2020-10-13 17:15:00,0,0,11.8,0.0
2020-10-13 17:30:00,0,0,11.8,0.0
2020-10-13 17:45:00,0,0,11.3,0.0
2020-10-13 18:00:00,0,0,11.3,0.0
2020-10-13 18:15:00,0,0,11.3,0.0
2020-10-13 18:30:00,0,0,11.3,0.0
2020-10-13 18:45:00,0,0,11.3,0.0
2020-10-13 19:00:00,0,0,10.8,0.0
2020-10-13 19:15:00,0,0,10.8,0.0
2020-10-13 19:30:00,0,0,10.8,0.0
2020-10-13 19:45:00,0,0,10.4,0.0
2020-10-13 20:00:00,0,0,10.4,0.0
2020-10-13 20:15:00,0,0,10.4,0.0
2020-10-13 20:30:00,0,0,10.4,0.0
2020-10-13 20:45:00,0,0,10.1,0.0
2020-10-13 21:00:00,0,0,10.1,0.0
2020-10-13 21:15:00,0,0,10.1,0.0
2020-10-13 21:30:00,0,0,10.1,0.0
2020-10-13 21:45:00,0,0,9.8,0.0
2020-10-13 22:00:00,0,0,9.8,0.0
2020-10-13 22:15:00,0,0,9.8,0.0
2020-10-13 22:30:00,0,0,9.8,0.0
2020-10-13 22:45:00,0,0,9.4,0.0
2020-10-13 23:00:00,0,0,9.4,0.0
2020-10-13 23:15:00,0,0,9.4,0.0
2020-10-13 23:30:00,0,0,9.4,0.0
2020-10-13 23:45:00,0,0,9.0,0.0
2020-10-14 00:00:00,0,0,9.0,0.0
2020-10-14 00:15:00,0,0,9.0,0.0
2020-10-14 00:30:00,0,0,9.0,0.0
2020-10-14 00:45:00,0,0,8.6,0.0
2020-10-14 01:00:00,0,0,8.6,0.0
2020-10-14 01:15:00,0,0,8.6,0.0
2020-10-14 01:30:00,0,0,8.6,0.0
2020-10-14 01:45:00,0,0,8.200000000000001,0.0
2020-10-14 02:00:00,0,0,8.200000000000001,0.0
2020-10-14 02:15:00,0,0,8.200000000000001,0.0
2020-10-14 02:30:00,0,0,8.200000000000001,0.0
2020-10-14 02:45:00,0,0,7.800000000000001,0.0
2020-10-14 03:00:00,0,0,7.800000000000001,0.0
2020-10-14 03:15:00,0,0,7.800000000000001,0.0
2020-10-14 03:30:00,0,0,7.800000000000001,0.0
2020-10-14 03:45:00,0,0,7.5,0.0
2020-10-14 04:00:00,0,0,7.5,0.0
2020-10-14 04:15:00,0,0,7.5,0.0
2020-10-14 04:30:00,0,0,7.5,0.0
2020-10-14 04:45:00,0,0,7.300000000000001,0.0
2020-10-14 05:00:00,0,0,7.300000000000001,0.0
2020-10-14 05:15:00,0,0,7.300000000000001,0.0
2020-10-14 05:30:00,0,0,7.300000000000001,0.0
2020-10-14 05:45:00,0,0,7.300000000000001,0.0
2020-10-14 06:00:00,0,0,7.300000000000001,0.0
2020-10-14 06:15:00,18,190,7.300000000000001,390.1511724834009
2020-10-14 06:30:00,48,353,7.300000000000001,702.3360489703861
2020-10-14 06:45:00,86,461,7.4,883.9610641195476
2020-10-14 07:00:00,128,549,7.4,1008.6957768378333
2020-10-14 07:15:00,173,620,7.4,1084.6929308162937
2020-10-14 07:30:00,218,676,7.4,1118.3594170590982
2020-10-14 07:45:00,263,721,7.7,1119.2514903839617
2020-10-14 08:00:00,308,758,7.7,1094.46717134892
2020-10-14 08:15:00,351,789,7.7,1048.9180511079674
2020-10-14 08:30:00,392,815,7.7,985.7161279712457
2020-10-14 08:45:00,432,838,6.6000000000000005,908.8306410873915
2020-10-14 09:00:00,469,856,6.6000000000000005,817.5912017302132
2020-10-14 09:15:00,504,872,6.6000000000000005,716.6457328251947
2020-10-14 09:30:00,535,885,6.6000000000000005,606.4277389190356
2020-10-14 09:45:00,565,904,5.2,493.4738400485914
2020-10-14 10:00:00,591,913,5.2,369.20407900943155
2020-10-14 10:15:00,612,921,5.2,240.71046950350438
2020-10-14 10:30:00,631,927,5.2,108.836477231021
2020-10-14 10:45:00,646,936,5.0,25.13089693454037
2020-10-14 11:00:00,658,939,5.0,160.37520583446084
2020-10-14 11:15:00,665,941,5.0,295.2944877959669
2020-10-14 11:30:00,669,942,5.0,428.87697549362866
2020-10-14 11:45:00,668,942,5.2,560.1226989629296
2020-10-14 12:00:00,662,937,5.1000000000000005,685.1272530686576
2020-10-14 12:15:00,654,935,5.1000000000000005,808.2562339892767
2020-10-14 12:30:00,643,932,5.1000000000000005,926.2193956933132
2020-10-14 12:45:00,627,921,5.2,1030.3186837240607
2020-10-14 13:00:00,609,915,5.2,1133.3227908856875
2020-10-14 13:15:00,587,907,5.2,1227.1796040293113
2020-10-14 13:30:00,561,898,5.2,1312.3565873449427
2020-10-14 13:45:00,532,887,5.2,1386.714559668683
2020-10-14 14:00:00,501,874,5.2,1449.473195262069
2020-10-14 14:15:00,466,859,5.2,1499.9812396905752
2020-10-14 14:30:00,429,841,5.2,1535.8979265171988
2020-10-14 14:45:00,390,821,5.4,1558.5341804072964
2020-10-14 15:00:00,349,796,5.4,1561.806058319331
2020-10-14 15:15:00,306,766,5.4,1545.1731888901647
2020-10-14 15:30:00,261,729,5.4,1504.2832523132058
2020-10-14 15:45:00,216,689,7.6,1447.4123549128874
2020-10-14 16:00:00,171,634,7.5,1349.660892362266
2020-10-14 16:15:00,127,564,7.6,1211.2157871109735
2020-10-14 16:30:00,84,473,7.6,1020.2101919657465
2020-10-14 16:45:00,46,352,6.4,759.1947673104709
2020-10-14 17:00:00,16,192,6.4,412.27745467153284
2020-10-14 17:15:00,0,0,6.4,0.0
2020-10-14 17:30:00,0,0,6.4,0.0
2020-10-14 17:45:00,0,0,6.0,0.0
2020-10-14 18:00:00,0,0,6.1000000000000005,0.0
2020-10-14 18:15:00,0,0,6.1000000000000005,0.0
2020-10-14 18:30:00,0,0,6.1000000000000005,0.0
2020-10-14 18:45:00,0,0,6.1000000000000005,0.0
2020-10-14 19:00:00,0,0,5.9,0.0
2020-10-14 19:15:00,0,0,5.9,0.0
2020-10-14 19:30:00,0,0,5.9,0.0
2020-10-14 19:45:00,0,0,5.800000000000001,0.0
2020-10-14 20:00:00,0,0,5.800000000000001,0.0
2020-10-14 20:15:00,0,0,5.800000000000001,0.0
2020-10-14 20:30:00,0,0,5.800000000000001,0.0
2020-10-14 20:45:00,0,0,5.800000000000001,0.0
2020-10-14 21:00:00,0,0,5.800000000000001,0.0
2020-10-14 21:15:00,0,0,5.800000000000001,0.0
2020-10-14 21:30:00,0,0,5.800000000000001,0.0
2020-10-14 21:45:00,0,0,5.800000000000001,0.0
2020-10-14 22:00:00,0,0,5.800000000000001,0.0
2020-10-14 22:15:00,0,0,5.800000000000001,0.0
2020-10-14 22:30:00,0,0,5.800000000000001,0.0
2020-10-14 22:45:00,0,0,5.9,0.0
2020-10-14 23:00:00,0,0,5.9,0.0
2020-10-14 23:15:00,0,0,5.9,0.0
2020-10-14 23:30:00,0,0,5.9,0.0
2020-10-14 23:45:00,0,0,6.2,0.0
2020-10-15 00:00:00,0,0,6.2,0.0
2020-10-15 00:15:00,0,0,6.2,0.0
2020-10-15 00:30:00,0,0,6.2,0.0
2020-10-15 00:45:00,0,0,6.300000000000001,0.0
2020-10-15 01:00:00,0,0,6.300000000000001,0.0
2020-10-15 01:15:00,0,0,6.300000000000001,0.0
2020-10-15 01:30:00,0,0,6.300000000000001,0.0
2020-10-15 01:45:00,0,0,6.4,0.0
2020-10-15 02:00:00,0,0,6.4,0.0
2020-10-15 02:15:00,0,0,6.4,0.0
2020-10-15 02:30:00,0,0,6.4,0.0
2020-10-15 02:45:00,0,0,6.5,0.0
2020-10-15 03:00:00,0,0,6.5,0.0
2020-10-15 03:15:00,0,0,6.5,0.0
2020-10-15 03:30:00,0,0,6.4,0.0
2020-10-15 03:45:00,0,0,6.6000000000000005,0.0
2020-10-15 04:00:00,0,0,6.6000000000000005,0.0
2020-10-15 04:15:00,0,0,6.6000000000000005,0.0
2020-10-15 04:30:00,0,0,6.6000000000000005,0.0
2020-10-15 04:45:00,0,0,7.0,0.0
2020-10-15 05:00:00,0,0,7.0,0.0
2020-10-15 05:15:00,0,0,7.0,0.0
2020-10-15 05:30:00,0,0,7.0,0.0
2020-10-15 05:45:00,0,0,7.6,0.0
2020-10-15 06:00:00,0,0,7.6,0.0
2020-10-15 06:15:00,15,156,7.6,320.1949612667662
2020-10-15 06:30:00,43,312,7.6,620.4627503316931
2020-10-15 06:45:00,80,440,8.3,843.2504623880219
2020-10-15 07:00:00,122,535,8.3,982.414184956615
2020-10-15 07:15:00,166,607,8.3,1061.3006323209208
2020-10-15 07:30:00,210,663,8.3,1096.1366645644634
2020-10-15 07:45:00,256,715,9.0,1109.1669158708678
2020-10-15 08:00:00,299,752,9.0,1085.0050810100447
2020-10-15 08:15:00,226,231,9.0,306.85887122557506
2020-10-15 08:30:00,383,808,9.1,976.4479181326595
2020-10-15 08:45:00,422,829,9.4,898.2919694667179
2020-10-15 09:00:00,458,848,9.4,809.2108311291989
2020-10-15 09:15:00,414,552,9.4,453.21871147425674
2020-10-15 09:30:00,523,876,9.4,599.6454135026768
2020-10-15 09:45:00,551,886,9.6,483.1162778280907
2020-10-15 10:00:00,576,895,9.6,361.48931703866543
2020-10-15 10:15:00,598,903,9.6,235.67808581531798
2020-10-15 10:30:00,616,909,9.6,106.5146419827899
2020-10-15 10:45:00,631,916,9.8,24.672827535259415
2020-10-15 11:00:00,642,919,9.8,156.89878467442628
2020-10-15 11:15:00,650,922,9.8,289.123671969626
2020-10-15 11:30:00,654,923,9.8,419.86318924666386
2020-10-15 11:45:00,654,922,9.7,547.7067204033083
2020-10-15 12:00:00,650,921,9.7,672.7388737850285
2020-10-15 12:15:00,642,919,9.7,793.5668089985801
2020-10-15 12:30:00,631,915,9.7,908.2965057654083
2020-10-15 12:45:00,616,913,9.6,1020.1664060649312
2020-10-15 13:00:00,598,907,9.6,1122.0412167988038
2020-10-15 13:15:00,576,900,9.6,1216.1681548089016
2020-10-15 13:30:00,553,894,9.6,1304.802841966378
2020-10-15 13:45:00,524,882,9.4,1377.0368674461533
2020-10-15 14:00:00,493,869,9.4,1439.1751693183803
2020-10-15 14:15:00,458,853,9.4,1487.36722678854
2020-10-15 14:30:00,422,835,9.4,1522.6861702157098
2020-10-15 14:45:00,382,811,9.4,1537.2064859028098
2020-10-15 15:00:00,341,785,9.4,1537.8073211380347
2020-10-15 15:15:00,298,754,9.4,1518.5089351236443
2020-10-15 15:30:00,254,717,9.4,1477.057649139559
2020-10-15 15:45:00,209,670,9.7,1405.0821554979477
2020-10-15 16:00:00,164,610,9.7,1296.270689079824
2020-10-15 16:15:00,120,536,9.7,1148.9815094291116
2020-10-15 16:30:00,78,441,9.7,949.3949120373782
2020-10-15 16:45:00,41,309,10.3,665.1523942124776
2020-10-15 17:00:00,14,141,10.3,302.1552095490085
2020-10-15 17:15:00,0,0,10.3,0.0
2020-10-15 17:30:00,0,0,10.3,0.0
2020-10-15 17:45:00,0,0,11.1,0.0
2020-10-15 18:00:00,0,0,11.1,0.0
2020-10-15 18:15:00,0,0,11.1,0.0
2020-10-15 18:30:00,0,0,11.1,0.0
2020-10-15 18:45:00,0,0,11.1,0.0
2020-10-15 19:00:00,0,0,11.8,0.0
2020-10-15 19:15:00,0,0,11.8,0.0
2020-10-15 19:30:00,0,0,11.8,0.0
2020-10-15 19:45:00,0,0,12.3,0.0
2020-10-15 20:00:00,0,0,12.3,0.0
2020-10-15 20:15:00,0,0,12.3,0.0
2020-10-15 20:30:00,0,0,12.3,0.0
2020-10-15 20:45:00,0,0,12.8,0.0
2020-10-15 21:00:00,0,0,12.8,0.0
2020-10-15 21:15:00,0,0,12.8,0.0
2020-10-15 21:30:00,0,0,12.8,0.0
2020-10-15 21:45:00,0,0,13.2,0.0
2020-10-15 22:00:00,0,0,13.2,0.0
2020-10-15 22:15:00,0,0,13.2,0.0
2020-10-15 22:30:00,0,0,13.2,0.0
2020-10-15 22:45:00,0,0,13.6,0.0
2020-10-15 23:00:00,0,0,13.6,0.0
2020-10-15 23:15:00,0,0,13.6,0.0
2020-10-15 23:30:00,0,0,13.6,0.0
2020-10-15 23:45:00,0,0,14.0,0.0
2020-10-16 00:00:00,0,0,14.0,0.0
2020-10-16 00:15:00,0,0,14.0,0.0
2020-10-16 00:30:00,0,0,14.0,0.0
2020-10-16 00:45:00,0,0,14.3,0.0
2020-10-16 01:00:00,0,0,14.3,0.0
2020-10-16 01:15:00,0,0,14.3,0.0
2020-10-16 01:30:00,0,0,14.3,0.0
2020-10-16 01:45:00,0,0,14.5,0.0
2020-10-16 02:00:00,0,0,14.5,0.0
2020-10-16 02:15:00,0,0,14.5,0.0
2020-10-16 02:30:00,0,0,14.5,0.0
2020-10-16 02:45:00,0,0,14.5,0.0
2020-10-16 03:00:00,0,0,14.5,0.0
2020-10-16 03:15:00,0,0,14.5,0.0
2020-10-16 03:30:00,0,0,14.5,0.0
2020-10-16 03:45:00,0,0,14.4,0.0
2020-10-16 04:00:00,0,0,14.4,0.0
2020-10-16 04:15:00,0,0,14.3,0.0
2020-10-16 04:30:00,0,0,14.2,0.0
2020-10-16 04:45:00,0,0,13.9,0.0
2020-10-16 05:00:00,0,0,13.9,0.0
2020-10-16 05:15:00,0,0,13.7,0.0
2020-10-16 05:30:00,0,0,13.6,0.0
2020-10-16 05:45:00,0,0,13.3,0.0
2020-10-16 06:00:00,0,0,13.3,0.0
2020-10-16 06:15:00,12,60,13.3,123.0953952064092
2020-10-16 06:30:00,36,188,13.2,373.6812685075792
2020-10-16 06:45:00,66,255,12.6,488.43726379312176
2020-10-16 07:00:00,104,348,12.6,638.6570093834382
2020-10-16 07:15:00,144,425,12.6,742.6251345905068
2020-10-16 07:30:00,185,486,12.6,802.9753799855748
2020-10-16 07:45:00,16,0,11.9,0.0
2020-10-16 08:00:00,10,0,11.9,0.0
2020-10-16 08:15:00,104,0,11.9,0.0
2020-10-16 08:30:00,30,0,11.9,0.0
2020-10-16 08:45:00,15,0,11.2,0.0
2020-10-16 09:00:00,42,0,11.2,0.0
2020-10-16 09:15:00,19,0,11.2,0.0
2020-10-16 09:30:00,20,0,11.2,0.0
2020-10-16 09:45:00,22,0,10.3,0.0
2020-10-16 10:00:00,31,0,10.3,0.0
2020-10-16 10:15:00,24,0,10.3,0.0
2020-10-16 10:30:00,25,0,10.3,0.0
2020-10-16 10:45:00,26,0,9.3,0.0
2020-10-16 11:00:00,57,0,9.3,0.0
2020-10-16 11:15:00,48,0,9.3,0.0
2020-10-16 11:30:00,61,0,9.3,0.0
2020-10-16 11:45:00,13,0,8.5,0.0
2020-10-16 12:00:00,76,0,8.5,0.0
2020-10-16 12:15:00,24,0,8.5,0.0
2020-10-16 12:30:00,35,0,8.5,0.0
2020-10-16 12:45:00,40,0,8.200000000000001,0.0
2020-10-16 13:00:00,46,0,8.200000000000001,0.0
2020-10-16 13:15:00,38,0,8.200000000000001,0.0
2020-10-16 13:30:00,14,0,8.200000000000001,0.0
2020-10-16 13:45:00,9,0,7.9,0.0
2020-10-16 14:00:00,148,0,7.9,0.0
2020-10-16 14:15:00,63,0,7.9,0.0
2020-10-16 14:30:00,8,0,7.9,0.0
2020-10-16 14:45:00,11,0,7.7,0.0
2020-10-16 15:00:00,6,0,7.7,0.0
2020-10-16 15:15:00,18,0,7.7,0.0
2020-10-16 15:30:00,17,0,7.800000000000001,0.0
2020-10-16 15:45:00,32,0,7.7,0.0
2020-10-16 16:00:00,11,0,7.7,0.0
2020-10-16 16:15:00,9,0,7.7,0.0
2020-10-16 16:30:00,8,0,7.7,0.0
2020-10-16 16:45:00,5,0,7.7,0.0
2020-10-16 17:00:00,0,0,7.7,0.0
2020-10-16 17:15:00,0,0,7.7,0.0
2020-10-16 17:30:00,0,0,7.7,0.0
2020-10-16 17:45:00,0,0,7.5,0.0
2020-10-16 18:00:00,0,0,7.5,0.0
2020-10-16 18:15:00,0,0,7.5,0.0
2020-10-16 18:30:00,0,0,7.5,0.0
2020-10-16 18:45:00,0,0,7.5,0.0
2020-10-16 19:00:00,0,0,7.2,0.0
2020-10-16 19:15:00,0,0,7.2,0.0
2020-10-16 19:30:00,0,0,7.2,0.0
2020-10-16 19:45:00,0,0,6.9,0.0
2020-10-16 20:00:00,0,0,6.9,0.0
2020-10-16 20:15:00,0,0,6.9,0.0
2020-10-16 20:30:00,0,0,6.9,0.0
2020-10-16 20:45:00,0,0,6.6000000000000005,0.0
2020-10-16 21:00:00,0,0,6.6000000000000005,0.0
2020-10-16 21:15:00,0,0,6.6000000000000005,0.0
2020-10-16 21:30:00,0,0,6.6000000000000005,0.0
2020-10-16 21:45:00,0,0,6.300000000000001,0.0
2020-10-16 22:00:00,0,0,6.300000000000001,0.0
2020-10-16 22:15:00,0,0,6.300000000000001,0.0
2020-10-16 22:30:00,0,0,6.300000000000001,0.0
2020-10-16 22:45:00,0,0,5.800000000000001,0.0
2020-10-16 23:00:00,0,0,5.800000000000001,0.0
2020-10-16 23:15:00,0,0,5.800000000000001,0.0
2020-10-16 23:30:00,0,0,5.7,0.0
2020-10-16 23:45:00,0,0,4.800000000000001,0.0
2020-10-17 00:00:00,0,0,4.800000000000001,0.0
2020-10-17 00:15:00,0,0,4.800000000000001,0.0
2020-10-17 00:30:00,0,0,4.6000000000000005,0.0
2020-10-17 00:45:00,0,0,3.6,0.0
2020-10-17 01:00:00,0,0,3.6,0.0
2020-10-17 01:15:00,0,0,3.5,0.0
2020-10-17 01:30:00,0,0,3.5,0.0
2020-10-17 01:45:00,0,0,2.5,0.0
2020-10-17 02:00:00,0,0,2.5,0.0
2020-10-17 02:15:00,0,0,2.5,0.0
2020-10-17 02:30:00,0,0,2.5,0.0
2020-10-17 02:45:00,0,0,2.3000000000000003,0.0
2020-10-17 03:00:00,0,0,2.3000000000000003,0.0
2020-10-17 03:15:00,0,0,2.3000000000000003,0.0
2020-10-17 03:30:00,0,0,2.3000000000000003,0.0
2020-10-17 03:45:00,0,0,2.2,0.0
2020-10-17 04:00:00,0,0,2.2,0.0
2020-10-17 04:15:00,0,0,2.2,0.0
2020-10-17 04:30:00,0,0,2.2,0.0
2020-10-17 04:45:00,0,0,2.5,0.0
2020-10-17 05:00:00,0,0,2.5,0.0
2020-10-17 05:15:00,0,0,2.5,0.0
2020-10-17 05:30:00,0,0,2.5,0.0
2020-10-17 05:45:00,0,0,2.9000000000000004,0.0
2020-10-17 06:00:00,0,0,2.9000000000000004,0.0
2020-10-17 06:15:00,0,0,2.9000000000000004,0.0
2020-10-17 06:30:00,40,320,2.9000000000000004,635.7230304423156
2020-10-17 06:45:00,77,459,3.5,878.6980520331199
2020-10-17 07:00:00,119,555,3.5,1017.9450845378066
2020-10-17 07:15:00,165,635,3.5,1108.87491603119
2020-10-17 07:30:00,211,693,3.6,1144.229422317662
2020-10-17 07:45:00,257,744,4.3,1152.5586433134197
2020-10-17 08:00:00,302,781,4.4,1125.2152006976094
2020-10-17 08:15:00,345,812,4.4,1077.0244479926605
2020-10-17 08:30:00,389,845,4.4,1019.5540269911182
2020-10-17 08:45:00,430,874,4.5,945.5053582809411
2020-10-17 09:00:00,468,892,4.5,849.7572055770012
2020-10-17 09:15:00,502,907,4.5,743.3883720764874
2020-10-17 09:30:00,534,920,4.5,628.6295419482849
2020-10-17 09:45:00,563,934,2.8000000000000003,508.3468854418804
2020-10-17 10:00:00,588,943,2.8000000000000003,380.15613172805655
2020-10-17 10:15:00,611,950,2.8000000000000003,247.47140292291658
2020-10-17 10:30:00,629,956,2.8000000000000003,111.81746086544237
2020-10-17 10:45:00,644,961,1.4,25.800278558053424
2020-10-17 11:00:00,656,965,1.4,164.36005254372841
2020-10-17 11:15:00,659,961,1.4,300.6425328489626
2020-10-17 11:30:00,663,962,1.4,436.5586493463509
2020-10-17 11:45:00,663,964,0.7000000000000001,571.2632062471182
2020-10-17 12:00:00,659,963,0.7000000000000001,701.670134071851
2020-10-17 12:15:00,651,961,0.7000000000000001,827.7272267423222
2020-10-17 12:30:00,639,957,0.7000000000000001,947.5218602667243
2020-10-17 12:45:00,624,951,0.4,1059.8037132429447
2020-10-17 13:00:00,605,945,0.4,1165.8725511089121
2020-10-17 13:15:00,583,938,0.4,1263.9908462275243
2020-10-17 13:30:00,557,929,0.4,1352.0240899393323
2020-10-17 13:45:00,527,916,0.3,1425.9498711542149
2020-10-17 14:00:00,495,903,0.3,1491.0181100173288
2020-10-17 14:15:00,460,888,0.3,1543.6607130651682
2020-10-17 14:30:00,423,870,0.3,1581.5398603920164
2020-10-17 14:45:00,383,850,0.6000000000000001,1605.9543761601185
2020-10-17 15:00:00,341,824,0.6000000000000001,1608.8921466579798
2020-10-17 15:15:00,298,794,0.6000000000000001,1593.6644888799444
2020-10-17 15:30:00,253,756,0.6000000000000001,1551.9996778325747
2020-10-17 15:45:00,207,715,3.3000000000000003,1494.1137318595097
2020-10-17 16:00:00,162,658,3.3000000000000003,1393.1548043013877
2020-10-17 16:15:00,117,585,3.3000000000000003,1249.2982278644474
2020-10-17 16:30:00,75,488,3.3000000000000003,1046.5058765382507
2020-10-17 16:45:00,38,365,2.2,782.5594942204274
2020-10-17 17:00:00,0,0,2.2,0.0
2020-10-17 17:15:00,0,0,2.2,0.0
2020-10-17 17:30:00,0,0,2.2,0.0
2020-10-17 17:45:00,0,0,1.0,0.0
2020-10-17 18:00:00,0,0,1.0,0.0
2020-10-17 18:15:00,0,0,1.0,0.0
2020-10-17 18:30:00,0,0,1.0,0.0
2020-10-17 18:45:00,0,0,1.0,0.0
2020-10-17 19:00:00,0,0,0.2,0.0
2020-10-17 19:15:00,0,0,0.2,0.0
2020-10-17 19:30:00,0,0,0.2,0.0
2020-10-17 19:45:00,0,0,-0.3,0.0
2020-10-17 20:00:00,0,0,-0.3,0.0
2020-10-17 20:15:00,0,0,-0.3,0.0
2020-10-17 20:30:00,0,0,-0.3,0.0
2020-10-17 20:45:00,0,0,-0.7000000000000001,0.0
2020-10-17 21:00:00,0,0,-0.7000000000000001,0.0
2020-10-17 21:15:00,0,0,-0.7000000000000001,0.0
2020-10-17 21:30:00,0,0,-0.7000000000000001,0.0
2020-10-17 21:45:00,0,0,-0.8,0.0
2020-10-17 22:00:00,0,0,-0.8,0.0
2020-10-17 22:15:00,0,0,-0.8,0.0
2020-10-17 22:30:00,0,0,-0.8,0.0
2020-10-17 22:45:00,0,0,-0.9,0.0
2020-10-17 23:00:00,0,0,-0.9,0.0
2020-10-17 23:15:00,0,0,-0.9,0.0
2020-10-17 23:30:00,0,0,-0.8,0.0
2020-10-17 23:45:00,0,0,-0.9,0.0
2020-10-18 00:00:00,0,0,-0.9,0.0
2020-10-18 00:15:00,0,0,-0.9,0.0
2020-10-18 00:30:00,0,0,-0.9,0.0
2020-10-18 00:45:00,0,0,-0.9,0.0
2020-10-18 01:00:00,0,0,-0.9,0.0
2020-10-18 01:15:00,0,0,-0.9,0.0
2020-10-18 01:30:00,0,0,-0.9,0.0
2020-10-18 01:45:00,0,0,-1.0,0.0
2020-10-18 02:00:00,0,0,-1.0,0.0
2020-10-18 02:15:00,0,0,-1.0,0.0
2020-10-18 02:30:00,0,0,-1.0,0.0
2020-10-18 02:45:00,0,0,-1.0,0.0
2020-10-18 03:00:00,0,0,-1.0,0.0
2020-10-18 03:15:00,0,0,-1.0,0.0
2020-10-18 03:30:00,0,0,-1.0,0.0
2020-10-18 03:45:00,0,0,-0.9,0.0
2020-10-18 04:00:00,0,0,-0.9,0.0
2020-10-18 04:15:00,0,0,-0.9,0.0
2020-10-18 04:30:00,0,0,-0.9,0.0
2020-10-18 04:45:00,0,0,-0.9,0.0
2020-10-18 05:00:00,0,0,-0.9,0.0
2020-10-18 05:15:00,0,0,-0.9,0.0
2020-10-18 05:30:00,0,0,-0.9,0.0
2020-10-18 05:45:00,0,0,-0.7000000000000001,0.0
2020-10-18 06:00:00,0,0,-0.7000000000000001,0.0
2020-10-18 06:15:00,0,0,-0.7000000000000001,0.0
2020-10-18 06:30:00,35,260,-0.7000000000000001,516.2482262264444
2020-10-18 06:45:00,69,381,0.2,728.9616425829765
2020-10-18 07:00:00,109,479,0.2,878.0229429807413
2020-10-18 07:15:00,152,556,0.2,970.308099609851
2020-10-18 07:30:00,196,617,0.2,1018.072983859188
2020-10-18 07:45:00,240,664,0.8,1027.9233276979833
2020-10-18 08:00:00,283,705,0.8,1014.9994312015957
2020-10-18 08:15:00,326,739,0.8,979.4825561055027
2020-10-18 08:30:00,366,767,0.8,924.7481674560913
2020-10-18 08:45:00,404,785,1.5,848.5749556199133
2020-10-18 09:00:00,440,806,1.5,767.235275537949
2020-10-18 09:15:00,475,823,1.5,674.0163418922662
2020-10-18 09:30:00,361,311,1.5,212.34053020181096
2020-10-18 09:45:00,358,247,2.2,134.33455126333342
2020-10-18 10:00:00,424,384,2.2,154.6993046411463
2020-10-18 10:15:00,454,426,2.2,110.91574920236485
2020-10-18 10:30:00,453,380,2.2,44.453744652798974
2020-10-18 10:45:00,458,364,2.9000000000000004,9.707589987674176
2020-10-18 11:00:00,473,382,2.9000000000000004,64.93130213656431
2020-10-18 11:15:00,499,442,2.9000000000000004,138.04837534116717
2020-10-18 11:30:00,629,875,2.9000000000000004,396.4691889640279
2020-10-18 11:45:00,504,443,3.4000000000000004,262.13070923947254
2020-10-18 12:00:00,504,458,3.4000000000000004,333.2231583529972
2020-10-18 12:15:00,485,421,3.4000000000000004,362.0846932263682
2020-10-18 12:30:00,459,371,3.4000000000000004,366.7858610061212
2020-10-18 12:45:00,463,415,3.8,461.7946283084174
2020-10-18 13:00:00,445,404,3.8,497.6787211303203
2020-10-18 13:15:00,415,363,3.8,488.4130681302538
2020-10-18 13:30:00,392,351,3.8,510.0412848856753
2020-10-18 13:45:00,375,363,4.0,564.2009732686911
2020-10-18 14:00:00,334,304,4.0,501.1585892763706
2020-10-18 14:15:00,323,350,4.0,607.435957138759
2020-10-18 14:30:00,292,333,4.0,604.3450710728488
2020-10-18 14:45:00,269,351,4.3,662.0437630681872
2020-10-18 15:00:00,259,450,4.3,877.1262379020287
2020-10-18 15:15:00,208,336,4.3,673.2078587670628
2020-10-18 15:30:00,233,665,4.3,1362.7231403701312
2020-10-18 15:45:00,137,264,4.800000000000001,550.6545984530244
2020-10-18 16:00:00,98,185,4.800000000000001,390.9519083942489
2020-10-18 16:15:00,67,135,4.800000000000001,287.7406690612688
2020-10-18 16:30:00,38,62,4.800000000000001,132.69312095068813
2020-10-18 16:45:00,22,0,4.9,0.0
2020-10-18 17:00:00,0,0,4.9,0.0
2020-10-18 17:15:00,0,0,4.9,0.0
2020-10-18 17:30:00,0,0,4.9,0.0
2020-10-18 17:45:00,0,0,4.9,0.0
2020-10-18 18:00:00,0,0,4.9,0.0
2020-10-18 18:15:00,0,0,4.9,0.0
2020-10-18 18:30:00,0,0,4.9,0.0
2020-10-18 18:45:00,0,0,4.9,0.0
2020-10-18 19:00:00,0,0,5.0,0.0
2020-10-18 19:15:00,0,0,5.0,0.0
2020-10-18 19:30:00,0,0,5.0,0.0
2020-10-18 19:45:00,0,0,5.1000000000000005,0.0
2020-10-18 20:00:00,0,0,5.1000000000000005,0.0
2020-10-18 20:15:00,0,0,5.1000000000000005,0.0
2020-10-18 20:30:00,0,0,5.1000000000000005,0.0
2020-10-18 20:45:00,0,0,5.300000000000001,0.0
2020-10-18 21:00:00,0,0,5.300000000000001,0.0
2020-10-18 21:15:00,0,0,5.300000000000001,0.0
2020-10-18 21:30:00,0,0,5.300000000000001,0.0
2020-10-18 21:45:00,0,0,5.5,0.0
2020-10-18 22:00:00,0,0,5.4,0.0
2020-10-18 22:15:00,0,0,5.300000000000001,0.0
